Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC	CitesPerYear	CitesPerAuthor	AuthorCount	Age	Abstract	FullTextURL	RelatedURL	Decision	Reason
0	T Pu, M Huang, J Yang	Migration knowledge graph framework and its application	2021	Journal of Physics: Conference Series	iopscience.iop.org	https://iopscience.iop.org/article/10.1088/1742-6596/1955/1/012071/meta		26	09/02/2022 10:40		10.1088/1742-6596/1955/1/012071							0	0.00	0	3	1	… The practice of the above steps, the migration knowledge graph platform was completed (which contain a total of 6210 entity nodes and 203932relationships). On this basis, such as migration information intelligent retrieval, spatio-temporal information display and the functions …	https://iopscience.iop.org/article/10.1088/1742-6596/1955/1/012071/pdf	https://scholar.google.com/scholar?q=related:GlM5faIghusJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
1	K Sideris	Mining Electronic Health Records to Improve Remote Health Monitoring	2016		search.proquest.com	https://search.proquest.com/openview/f974d0a3e907f65b5ac51494a9ecb9d7/1?pq-origsite=gscholar&cbl=18750&casa_token=SCNle3PQdAgAAAAA:uf_480Ci1mjSjqUWWodDDooClojL1gDIOk2RfBhxAcpe74triSfXZGztKTE3NIVF1NqjhA3O	https://scholar.google.com/scholar?cites=12603474916523833910&as_sdt=2005&sciodt=2007&hl=en	124	09/02/2022 10:40	BOOK								1	0.17	1	1	6	… icians and researchers with new algorithms to predict patient condition and compliance together with a knowledge?graph platform that can be used to perform complex analytics to extend these algorithms and develop new ones. Ultimately, this dissertation work aims to improve …	https://search.proquest.com/openview/f974d0a3e907f65b5ac51494a9ecb9d7/1?pq-origsite=gscholar&cbl=18750&casa_token=SCNle3PQdAgAAAAA:uf_480Ci1mjSjqUWWodDDooClojL1gDIOk2RfBhxAcpe74triSfXZGztKTE3NIVF1NqjhA3O	https://scholar.google.com/scholar?q=related:NvryFqmJ6K4J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	CDM Gueret, F Lecue, N McCarthy	Modeling and decision support for horticulture	2020	US Patent 10,638,668	Google Patents	https://patents.google.com/patent/US10638668B2/en		120	09/02/2022 10:40									0	0.00	0	3	2	… For example, the server system 112 can host a computer-implemented service for a knowledge graph platform for linking entities in dynamic knowledge graphs in accordance with implementations of the present disclosure. …	https://patentimages.storage.googleapis.com/96/d2/22/99b9e31541ae01/US10638668.pdf	https://scholar.google.com/scholar?q=related:VCvxYopsKQgJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
1	GA Dehner, KB Eckert, JM Lezcano…	Modelo de Recuperación de Información Jurídica basado en ontologías y distancias semánticas	2019	XIX Simposio Argentino …	sedici.unlp.edu.ar	http://sedici.unlp.edu.ar/handle/10915/89247	https://scholar.google.com/scholar?cites=3058597214913984397&as_sdt=2005&sciodt=2007&hl=en	149	09/02/2022 10:40									1	0.33	0	4	3	En el ámbito jurídico, el proceso de búsqueda y clasificación de documentos legales, incide en gran manera en el desempeño profesional de los especialistas en Derecho. En este trabajo se propone un modelo de recuperación y clasificación de documentos jurídicos, …	http://sedici.unlp.edu.ar/bitstream/handle/10915/89247/Documento_completo.pdf?sequence=1	https://scholar.google.com/scholar?q=related:jXfyOfZRcioJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	L Leporea, M Namicia, G Ronconia, M Ruzzia…	Monolith: an OBDM and Knowledge Graph Management Platform	2019	ISWC 2019 Satellites …	ceur-ws.org	http://ceur-ws.org/Vol-2456/paper45.pdf		16	09/02/2022 10:40	PDF								0	0.00	0	5	3	In this demo we present MONOLITH, a novel application that combines Ontology-based Data Management (OBDM) capabilities with a Knowledge Graph platform. The idea of the system is to provide an integrated environment offering OBDM services such as ontology …	http://ceur-ws.org/Vol-2456/paper45.pdf	https://scholar.google.com/scholar?q=related:nz1WKe-ij_MJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Selected	It is about the KG management platform. 
0	Y Tian, K Bai, D Liu	Multi-Objective Optimization with Multi-View Attention for a Knowledge-Graph Enhanced-Recommendation System	2021	Elektrotehniski Vestnik	ev.fe.uni-lj.si	https://ev.fe.uni-lj.si/3-2021/Tian.pdf		47	09/02/2022 10:40	PDF								0	0.00	0	3	1	The recommendation system (RS) has become an essential component of various e-commerce platforms. Its purpose is to predict the next interaction item based on the user’s information and his/her interaction history. As the existing methods have not flexibly used the external …	https://ev.fe.uni-lj.si/3-2021/Tian.pdf	https://scholar.google.com/scholar?q=related:_kiLc6ZJ44AJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
32	JS Luke	Multiple rule development support for text analytics	2016	US Patent 9,519,706	Google Patents	https://patents.google.com/patent/US9519706B2/en	https://scholar.google.com/scholar?cites=11789563482515974841&as_sdt=2005&sciodt=2007&hl=en	146	09/02/2022 10:40									32	5.33	32	1	6	Methods, computer program products and systems are provided for applying text analytics rules to a corpus of documents. The embodiments facilitate selection of a document from the corpus within a graphical user interface (GUI), where the GUI opens the selected document to …	https://patentimages.storage.googleapis.com/d7/0b/f9/ed8f0e9a0921d5/US9519706.pdf	https://scholar.google.com/scholar?q=related:uSpICIbxnKMJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	Y YANG, G LI, J WANG, H WANG, Y ZHAI…	O2O service-based Chinese calligraphy big data platform	2020	Journal of ZheJiang …	zjujournals.com	http://www.zjujournals.com/xueshu/sci/EN/10.3785/j.issn.1008-9497.2020.04.002		128	09/02/2022 10:40		10.3785/j.issn.1008-9497.2020.04.002							0	0.00	0	6	2	Inheritance and innovation play an import role for the soft-power strategy of China. We build an AI-based calligraphy big data platform in order to realize cultural leisure and sharing, calligraphy popularization and education. The platform integrates the online site and offline site …	http://www.zjujournals.com/xueshu/sci/EN/article/downloadArticleFile.do?attachType=PDF&id=42112	https://scholar.google.com/scholar?q=related:dSopR4tPVrAJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	R Cupek, M Fojcik, P Gaj, J Stój	Ontology-Based Approaches for Communication with Autonomous Guided Vehicles for Industry 4.0	2021	International Conference on …	Springer	https://link.springer.com/chapter/10.1007/978-3-030-88113-9_39		107	09/02/2022 10:40		10.1007/978-3-030-88113-9_39							0	0.00	0	4	1	… Currently, the Anzo Platform is a scalable knowledge graph platform for data integration and analytics. The platform uses the W3C standards including RDF, OWL, SKOS and SPARQL to connect knowledge graphs of metadata and data. …		https://scholar.google.com/scholar?q=related:152TdbCOQ0IJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	H Chen, N Hu, G Qi, H Wang, Z Bi, J Li, F Yang	OpenKG chain: A blockchain infrastructure for Open Knowledge Graphs	2021	Data Intelligence	direct.mit.edu	https://direct.mit.edu/dint/article-abstract/3/2/205/101024		57	09/02/2022 10:40									0	0.00	0	7	1	… So we propose a blockchain-based open knowledge graph platform, the functional components of which can be sorted into three levels, including knowledge production, knowledge dissemination, and knowledge consumption, as shown in Figures 2 and 3. The knowledge …	https://direct.mit.edu/dint/article/3/2/205/101024	https://scholar.google.com/scholar?q=related:mzg4YFPvY_EJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
8	Y Yang, G Zhang, J Wang, S Ye…	Public cultural knowledge graph platform	2017	2017 IEEE 11th …	ieeexplore.ieee.org	https://ieeexplore.ieee.org/abstract/document/7889556/?casa_token=DTFNFHMKotMAAAAA:1l7EV_yV69IK4F2uZPKxp1VD-cWnd7U5YxL7U0Tg_XAD9NIgg_XAp6zjpa7WHozuTyuuof_g	https://scholar.google.com/scholar?cites=3001341615857438082&as_sdt=2005&sciodt=2007&hl=en	5	09/02/2022 10:40									8	1.60	2	5	5	… The application sends the texts to the knowledge graph platform using the RESTful APIs provided by the platform. The texts can be used to build corpus for NLP of the knowledge graph platform. The platform can help discover the hidden features of the cultural resources from …	https://ieeexplore.ieee.org/iel7/7879542/7889486/07889556.pdf?casa_token=val3v3E_bX4AAAAA:X3FAkTjBIzQgnXNsH_WVpzpakpyLjB9blczwm2PWyvKREFHIxgWA9ibSjgu90i4PbMoF7jCa	https://scholar.google.com/scholar?q=related:go3HPkzopikJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Selected	It is about the KG management platform. 
2	S Ye, Y Yang, W Huang, J Wang…	Public cultural services recommendation system architecture	2017	2017 IEEE International …	ieeexplore.ieee.org	https://ieeexplore.ieee.org/abstract/document/8004350/?casa_token=UvrJaixjs1AAAAAA:Ar_k7rYpckPPuxPGXz8RAtCIoCzJW1zBxSrFbU7Y3fn0l8o0r55OL5hiX8lmiK_NgiMBTH3s	https://scholar.google.com/scholar?cites=4053390716278366882&as_sdt=2005&sciodt=2007&hl=en	72	09/02/2022 10:40									2	0.40	0	5	5	… [11]established a public cultural knowledge graph platform that can extract and explore cultural knowledge by analyzing a knowledge … Hu, “Public Cultural Knowledge Graph Platform,” The International Workshop on Big Data for Intelligent Services and Applications (BDISA 2017…	https://ieeexplore.ieee.org/iel7/8004065/8004274/08004350.pdf?casa_token=2eCH119adAEAAAAA:h-im_2HvJswXAjF442GeYgIC7NgnLKb37Pi9KEYn6UrTH_dMRFksLPfRpsJHGPC1mQT5P7PY	https://scholar.google.com/scholar?q=related:omKjc2GJQDgJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
6	K McGlinn, R Brennan, C Debruyne, A Meehan…	Publishing authoritative geospatial data to support interlinking of building information models	2021	Automation in …	Elsevier	https://www.sciencedirect.com/science/article/pii/S0926580520311146?casa_token=DFfYLTaWdUYAAAAA:SgGI2eATegenP6aRKW2OW2bBig3oXyLIa90hym7s1TT8_IdFe_e19fT17g-xz1wNohnCztXs	https://scholar.google.com/scholar?cites=16951097973314133429&as_sdt=2005&sciodt=2007&hl=en	133	09/02/2022 10:40	HTML								6	6.00	1	5	1	Building Information Modelling (BIM) is a key enabler to support integration of building data within the buildings life cycle (BLC) and is an important aspect to support a wide range of use cases, related to intelligent automation, navigation, energy efficiency, sustainability and so …	https://www.sciencedirect.com/science/article/pii/S0926580520311146?casa_token=DFfYLTaWdUYAAAAA:SgGI2eATegenP6aRKW2OW2bBig3oXyLIa90hym7s1TT8_IdFe_e19fT17g-xz1wNohnCztXs	https://scholar.google.com/scholar?q=related:tZ07xMtlPusJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
7	M Halfeld-Ferrari, CS Hara, FR Uber	RDF updates with constraints	2017	International Conference on …	Springer	https://link.springer.com/chapter/10.1007/978-3-319-69548-8_16	https://scholar.google.com/scholar?cites=2725948253072387049&as_sdt=2005&sciodt=2007&hl=en	117	09/02/2022 10:40		10.1007/978-3-319-69548-8_16							7	1.40	2	3	5	… In [7] and in Stardog [17], a new knowledge graph platform, coincide in their capability of considering both types of rules, reliving the proposal in [11]. Technologies such as ShEx [16] and SHACL [13], deal with the validation of the shape of an RDF graph. Although their focus in …	https://www.inf.ufpr.br/carmem/pub/kesw-2017-camReady.pdf	https://scholar.google.com/scholar?q=related:6et5VH6D1CUJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
6	C Rotsos, A Farshad, D King…	Reasonet: Inferring network policies using ontologies	2018	2018 4th IEEE …	ieeexplore.ieee.org	https://ieeexplore.ieee.org/abstract/document/8460050/?casa_token=qo1eDUY8lDUAAAAA:fYBRB5yG-dMPsUOc1Ot5C1ZhPjMNJ1Z4J1-egRpUbc6p7kS9H1liFBMlwq_Vqv_u5TW6PZCQ	https://scholar.google.com/scholar?cites=5905500423954967619&as_sdt=2005&sciodt=2007&hl=en	109	09/02/2022 10:40									6	1.50	2	4	4	Modern Software Defined Networking (SDN) control stacks consist of multiple abstraction and virtualization layers to enable flexibility in the development of new control features. Rich data modeling frameworks are essential when sharing information across control layers. …	https://ieeexplore.ieee.org/iel7/8429968/8458492/08460050.pdf?casa_token=HbGE1rK0H1IAAAAA:AQ9oRWeWBnIjF3zzB28n4Lnbvb3AMXOPwGXf0ZmsB1IqMK_pl96KxGM8bWJNq9Tzojr1QFos	https://scholar.google.com/scholar?q=related:QyzBzliN9FEJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	T Onishi	Relation/Entity-Centric Reading Comprehension	2020	arXiv preprint arXiv:2008.11940	arxiv.org	https://arxiv.org/abs/2008.11940		145	09/02/2022 10:40									0	0.00	0	1	2	Constructing a machine that understands human language is one of the most elusive and long-standing challenges in artificial intelligence. This thesis addresses this challenge through studies of reading comprehension with a focus on understanding entities and their …	https://arxiv.org/pdf/2008.11940	https://scholar.google.com/scholar?q=related:jNpfaV7KrsgJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
3	H Hazimeh, E Mugellini, OA Khaled	Reliable user profile analytics and discovery on social networks	2019	Proceedings of the 2019 8th …	dl.acm.org	https://dl.acm.org/doi/abs/10.1145/3316615.3316642?casa_token=gIfP7nE_P1YAAAAA:Femd6pccLH2rowGFgQ_Wx5ya7feQlkEHCXRXKHa3dVi3AyZ16dSYI7ACFqK5sURbU4Gk_HF1WHk	https://scholar.google.com/scholar?cites=17858805117080365857&as_sdt=2005&sciodt=2007&hl=en	88	09/02/2022 10:40		10.1145/3316615.3316642							3	1.00	1	3	3	… This work allows end-users to discover key facts about each knowledge graph platform, for example, the types of entities, the number of entities, overlapping between knowledge graphs. In this paper, we contribute novelty and be the first who introduce a UPAD task on social …	https://dl.acm.org/doi/pdf/10.1145/3316615.3316642?casa_token=1IAYrgLKdL8AAAAA:-CsM3GGEuTkcIpxallrDmcMLgIqbViMxKKYs4HUJ5omT37j3dmz6907RKKnXDYzI0lUy903eYaE	https://scholar.google.com/scholar?q=related:IeuATKI41_cJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	X Zhang, X Liu	Research on Massiveness Characteristics Weights of Big Knowledge Based on the Big Data	2020	2020 7th International Conference on …	ieeexplore.ieee.org	https://ieeexplore.ieee.org/abstract/document/9532444/?casa_token=ZjVvl_SF3A8AAAAA:YV-FW5Tjb6jzTeiATKj0QBFlsW36zPorXn2FywR53CkYxLoK3oRJSVRKIyFlmkP55LDCtD_d		90	09/02/2022 10:40									0	0.00	0	2	2	… Lu et al. defined the Heaven Ape (HAPE) which is an integrated large-scale knowledge graph platform that supports the establishment, management and operation of large-scale to massive knowledge graphs [2]. While many researchers have conducted further studies on big …	https://ieeexplore.ieee.org/iel7/9531994/9531653/09532444.pdf?casa_token=j4ycvI5cxfUAAAAA:ZeSXG1RfZYXQ-BVR-cBZSON-a3rR1wp3O1x9nVSDS5hADs7G2oc2pRy8rD0qWuwvk_LII22x	https://scholar.google.com/scholar?q=related:8wnJ-bE0w2MJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
1	J Tan, Q Qiu, W Guo, T Li	Research on the Construction of a Knowledge Graph and Knowledge Reasoning Model in the Field of Urban Traffic	2021	Sustainability	mdpi.com	https://www.mdpi.com/1033918	https://scholar.google.com/scholar?cites=17204860869315262852&as_sdt=2005&sciodt=2007&hl=en	40	09/02/2022 10:40									1	1.00	0	4	1	The integration of multi-source transportation data is complex and insufficient in most of the big cities, which made it difficult for researchers to conduct in-depth data mining to improve the policy or the management. In order to solve this problem, a top-down approach is used to …	https://www.mdpi.com/2071-1050/13/6/3191/pdf	https://scholar.google.com/scholar?q=related:hPmNLc7xw-4J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	J Tan, Q Qiu, W Guo, T Li	Research on the Construction of a Knowledge Graph and Knowledge Reasoning Model in the Field of Urban Traffic. Sustainability 2021, 13, 3191	2021		search.proquest.com	https://search.proquest.com/openview/9d60266a7dc0c01040ffe0be8adb4b7e/1?pq-origsite=gscholar&cbl=2032327		50	09/02/2022 10:40									0	0.00	0	4	1	The integration of multi-source transportation data is complex and insufficient in most of the big cities, which made it difficult for researchers to conduct in-depth data mining to improve the policy or the management. In order to solve this problem, a top-down approach is used to …		https://scholar.google.com/scholar?q=related:YSXmVZgB0qcJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
36	D Oldman, D Tanase	Reshaping the knowledge graph by connecting researchers, data and practices in ResearchSpace	2018	International Semantic Web Conference	Springer	https://link.springer.com/chapter/10.1007/978-3-030-00668-6_20	https://scholar.google.com/scholar?cites=3728090018644997278&as_sdt=2005&sciodt=2007&hl=en	12	09/02/2022 10:40		10.1007/978-3-030-00668-6_20							36	9.00	18	2	4	… 1) builds on the metaphactory knowledge graph platform enabling customisation and extensibility of the interaction with the graph database (Blazegraph 7 ) through the use of familiar open standards such as RDF and SPARQL, expressive ontologies for schema modeling …		https://scholar.google.com/scholar?q=related:nrQDpB7WvDMJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
21	D Spoladore, S Arlati, S Carciotti, M Nolich, M Sacco	RoomFort: An ontology-based comfort management application for hotels	2018	Electronics	mdpi.com	https://www.mdpi.com/369804	https://scholar.google.com/scholar?cites=6918982471839389341&as_sdt=2005&sciodt=2007&hl=en	119	09/02/2022 10:40									21	5.25	4	5	4	… RoomFort’s ontologies are hosted on Stardog, a widely known knowledge graph platform that supports querying activities and reasoning with RDF, OWL … Stardog 5—Knowledge Graph Platform. Available online: https://www.stardog.com/docs/ (accessed on 18 October 2018). …	https://www.mdpi.com/2079-9292/7/12/345/pdf	https://scholar.google.com/scholar?q=related:nRYkWeYpBWAJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It is a domain-specific KG, built one time. We did not consider such a case, as it is not about KG management platform.
1	Y Zhou, Q Chang, Y Du	SKS: A Platform for Big Data Based Scientific Knowledge Graph	2019	Frontiers of Data and Domputing	jfdc.cnic.cn	http://www.jfdc.cnic.cn/EN/10.11871/jfdc.issn.2096.742X.2019.01.009	https://scholar.google.com/scholar?cites=9359950253637957171&as_sdt=2005&sciodt=2007&hl=en	13	09/02/2022 10:40		10.11871/jfdc.issn.2096.742X.2019.01.009							1	0.33	0	3	3	… [Methods] This paper presents a large-data knowledge graph platform SKS in the field of science and technology. Based on the overall architecture of the SKS platform, we expound the key technologies and platform tools for constructing knowledge graph in the field of science …		https://scholar.google.com/scholar?q=related:M_ZqHyo55YEJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	???, ???, ??	SKS: ???????????????	2019	?????????	jfdc.cnic.cn	http://www.jfdc.cnic.cn/CN/abstract/abstract10.shtml		58	09/02/2022 10:40	HTML								0	0.00	0	3	3	… [Methods] This paper presents a large-data knowledge graph platform SKS in the field of science and technology. Based on the overall architecture of the SKS platform, we expound the key technologies and platform tools for constructing knowledge graph in the field of science …	http://www.jfdc.cnic.cn/CN/abstract/abstract10.shtml		Unselected	It is not written in English.
0	Q Zhou, AJG Gray, S McLaughlin	SeaNet--Towards A Knowledge Graph Based Autonomic Management of Software Defined Networks	2021	arXiv preprint arXiv:2106.13367	arxiv.org	https://arxiv.org/abs/2106.13367		36	09/02/2022 10:40									0	0.00	0	3	1	… KnowNet claims itself go beyond information retrieval to knowledge graph, and have developed a knowledge graph platform for autonomic network management tasks like network connecting, conflict resolution, network security. Use cases are given for the evaluate the platform…	https://arxiv.org/pdf/2106.13367	https://scholar.google.com/scholar?q=related:TmZAd00PxecJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	K Claerhout	Semantische en regelgebaseerde webapplicatie voor		libstore.ugent.be		https://libstore.ugent.be/fulltxt/RUG01/002/494/795/RUG01-002494795_2018_0001_AC.pdf		156	09/02/2022 10:40	PDF								0	0.00	0	1		Deze masterproef beschrijft de creatie van een platform dat patiënten en familieleden zal gidsen in hun zoektocht naar meer informatie over de condities en procedures waarmee een patiënt in aanraking komt op intensieve zorgen. Het is een masterproef die in opdracht van de …	https://libstore.ugent.be/fulltxt/RUG01/002/494/795/RUG01-002494795_2018_0001_AC.pdf	https://scholar.google.com/scholar?q=related:yjUqtbhD9YIJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
9	H Oh, N Ivezic, ST Nieman	Standards-based semantic integration of manufacturing information: Past, present, and future	2019	Journal of manufacturing systems	Elsevier	https://www.sciencedirect.com/science/article/pii/S0278612518303017?casa_token=q7sY564D3GMAAAAA:KtKmuHYDrxj7xsT1-IaYDyBF0_b01we_TdpSJ3rXIpf0eDAr7tSdF83d6Ak5W7KoMnYTPbFf	https://scholar.google.com/scholar?cites=12064364396235704021&as_sdt=2005&sciodt=2007&hl=en	129	09/02/2022 10:40	HTML								9	3.00	3	3	3	Abstract Service-oriented architecture (SOA) has been identified as a key to enabling the emerging manufacturing paradigms such as smart manufacturing, Industrie 4.0, and cloud manufacturing where things (ie, various kinds of devices and software systems) from …	https://www.sciencedirect.com/science/article/pii/S0278612518303017?casa_token=q7sY564D3GMAAAAA:KtKmuHYDrxj7xsT1-IaYDyBF0_b01we_TdpSJ3rXIpf0eDAr7tSdF83d6Ak5W7KoMnYTPbFf	https://scholar.google.com/scholar?q=related:1cZ_pn87bacJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
7	S Union	Stardog the enterprise knowledge graph platform	2018				https://scholar.google.com/scholar?cites=9126765915392686332&as_sdt=2005&sciodt=2007&hl=en	21	09/02/2022 10:40	CITATION								7	1.75	7	1	4			https://scholar.google.com/scholar?q=related:_Lgfjz7JqH4J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	The paper is not available.
0	DL Ostby, EA Heinbockel	System and method for analysis and navigation of data	2020	US Patent 10,817,671	Google Patents	https://patents.google.com/patent/US10817671B2/en		159	09/02/2022 10:40									0	0.00	0	2	2	Abstract Systems and methods for analyzing a large number of textual passages are described. A computing device receives the textual passages as input and generates a Raw Pair Distance (RPD) table. The device then determines a Node table and an Node-Node Distance (…	https://patentimages.storage.googleapis.com/f9/76/11/b3e8af1b00c692/US10817671.pdf	https://scholar.google.com/scholar?q=related:rwjJ69ysosEJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
1	DL Ostby, EA Heinbockel	System and method for analysis and navigation of data	2020	US Patent App. 16/926,353	Google Patents	https://patents.google.com/patent/US20200349324A1/en	https://scholar.google.com/scholar?cites=1267241882062884537&as_sdt=2005&sciodt=2007&hl=en	160	09/02/2022 10:40									1	0.50	1	2	2	Abstract Systems and methods for analyzing structured data are described. A device may receive a table of structured data and create a Raw Pair Distance (RPD) table. The device then selects a set of nodes from the elements in the RPD table and outputs a nodes table. The …	https://patentimages.storage.googleapis.com/24/f2/43/c0f6cefa7cace4/US20200349324A1.pdf	https://scholar.google.com/scholar?q=related:uQ7bEMcllhEJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
5	DL Ostby, EA Heinbockel	System and method for analysis and navigation of data	2020	US Patent 10,528,668	Google Patents	https://patents.google.com/patent/US10528668B2/en	https://scholar.google.com/scholar?cites=6939707396936463838&as_sdt=2005&sciodt=2007&hl=en	161	09/02/2022 10:40									5	2.50	3	2	2	Abstract Systems and methods for analyzing a large number of textual passages are described. A computing device receives the textual passages as input and generates a Raw Pair Distance (RPD) table. The device then determines a Node table and an Node-Node Distance (…	https://patentimages.storage.googleapis.com/9a/70/63/d28ebd781efcdb/US10528668.pdf	https://scholar.google.com/scholar?q=related:3nWM_xvLTmAJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
5	Z Zheng, Y Liu, Y Zhang, C Wen	TCMKG: A deep learning based traditional Chinese medicine knowledge graph platform	2020	2020 IEEE International …	ieeexplore.ieee.org	https://ieeexplore.ieee.org/abstract/document/9194506/	https://scholar.google.com/scholar?cites=11289690165062819328&as_sdt=2005&sciodt=2007&hl=en	4	09/02/2022 10:40									5	2.50	1	4	2	As an effective and novel knowledge management technology, knowledge graph can provide a new way for the inheritance and development of traditional Chinese medicine (TCM). However, the construction of the knowledge graph of TCM is still mainly based on structured …		https://scholar.google.com/scholar?q=related:AF7KyGMJrZwJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Selected	It is about the KG management platform. 
2	T Rebele, TP Tanon, F Suchanek	Technical report: answering datalog queries with UNIX shell commands	2018		thomasrebele.org	https://www.thomasrebele.org/publications/2018_report_bashlog.pdf	https://scholar.google.com/scholar?cites=933832171530358283&as_sdt=2005&sciodt=2007&hl=en	142	09/02/2022 10:40	PDF								2	0.50	1	3	4	Dealing with large tabular datasets often requires extensive preprocessing. This preprocessing happens only once, so that loading and indexing the data in a database or triple store may be an overkill. In this paper, we present an approach that allows preprocessing large …	https://www.thomasrebele.org/publications/2018_report_bashlog.pdf	https://scholar.google.com/scholar?q=related:Cw7mj2mj9QwJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
4	S Union	The Knowledge Graph Platform for the Enterprise	2018		Available		https://scholar.google.com/scholar?cites=10807370879583530934&as_sdt=2005&sciodt=2007&hl=en	24	09/02/2022 10:40	CITATION								4	1.00	4	1	4			https://scholar.google.com/scholar?q=related:ti96GY5--5UJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	The paper is not available.
0	M Gallofr, AL Opdahl, S Stoppel…	The News Angler Project: Exploring the Next Generation of Journalistic Knowledge Platforms	2021	… IKT-konferanse for …	ejournal.iartem.org	https://ejournal.iartem.org/index.php/NIK/article/view/939		42	09/02/2022 10:40									0	0.00	0	4	1	The News Angler project aims to support journalists in finding new and unexpected connections and angles in the news. The project therefore explores how recent artificial intelligence (AI) techniques—such as knowledge graphs, natural-language processing (NLP) and …	https://ejournal.iartem.org/index.php/NIK/article/view/939/792	https://scholar.google.com/scholar?q=related:J2VVgmmdA3oJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
